time,battery_type,home_id,battery_current,battery_voltage,load_current,solar_current,solar_voltage,temperature,interval_s,temperature_raw,temperature_valid,generation
2026-07-29T12:45:06+00:00,LEAD_ACID,home_001,-3.8,12.255,11.34,7.54,18.7,27.4,,,,
2026-07-29T12:45:11+00:00,LEAD_ACID,home_001,-1.39,12.255,9.02,7.63,18.34,31.8,,,,
2026-07-29T12:45:16+00:00,LEAD_ACID,home_001,-1.18,12.255,8.91,7.73,18.74,28.3,,,,
2026-07-29T12:45:21+00:00,LEAD_ACID,home_001,-7.62,12.255,15.29,7.67,18.54,31.4,,,,
2026-07-29T12:45:26+00:00,LEAD_ACID,home_001,-1.32,12.255,8.73,7.41,18.48,32.2,,,,
2026-07-29T12:45:31+00:00,LEAD_ACID,home_001,-3.44,12.255,11.26,7.82,18.58,27.9,,,,
2026-07-29T12:45:36+00:00,LEAD_ACID,home_001,-0.3,12.255,8.33,8.03,18.32,26.4,,,,
2026-07-29T12:45:41+00:00,LEAD_ACID,home_001,-2.16,12.255,10.3,8.14,18.5,27.7,,,,
2026-07-29T12:45:46+00:00,LEAD_ACID,home_001,-7.11,12.255,15.15,8.04,18.31,30.7,,,,
2026-07-29T12:45:51+00:00,LEAD_ACID,home_001,-8.31,12.255,16.09,7.78,18.65,34.1,,,,
2026-07-29T12:45:56+00:00,LEAD_ACID,home_001,1.1,12.255,7.07,8.17,18.58,31.5,,,,
2026-07-29T12:46:01+00:00,LEAD_ACID,home_001,-7.34,12.255,14.74,7.4,18.37,26.5,,,,
2026-07-29T12:46:06+00:00,LEAD_ACID,home_001,-4.49,12.255,12.08,7.59,18.26,28.8,,,,
2026-07-29T12:46:11+00:00,LEAD_ACID,home_001,0.41,12.255,7.45,7.86,18.42,31.9,,,,
2026-07-29T12:46:16+00:00,LEAD_ACID,home_001,-1.71,12.255,9.42,7.71,18.31,27.2,,,,
2026-07-29T12:46:21+00:00,LEAD_ACID,home_001,-5.71,12.255,13.35,7.64,18.29,33.8,,,,
2026-07-29T12:46:26+00:00,LEAD_ACID,home_001,-5.82,12.255,13.82,8.0,18.29,25.5,,,,
2026-07-29T12:46:31+00:00,LEAD_ACID,home_001,0.0,12.255,8.11,8.11,18.48,25.8,,,,
2026-07-29T12:46:36+00:00,LEAD_ACID,home_001,-5.89,12.255,13.7,7.81,18.51,29.1,,,,
2026-07-29T12:46:41+00:00,LEAD_ACID,home_001,-3.08,12.255,10.98,7.9,18.34,33.2,,,,
2026-07-29T12:46:46+00:00,LEAD_ACID,home_001,-7.29,12.255,15.42,8.13,18.64,33.9,,,,
2026-07-29T12:46:51+00:00,LEAD_ACID,home_001,0.72,12.255,6.94,7.66,18.52,26.3,,,,
2026-07-29T12:46:56+00:00,LEAD_ACID,home_001,-5.23,12.255,13.24,8.01,18.69,30.2,,,,
2026-07-29T12:47:01+00:00,LEAD_ACID,home_001,0.41,12.255,7.43,7.84,18.41,28.2,,,,
2026-07-29T12:47:06+00:00,LEAD_ACID,home_001,-0.63,12.255,8.64,8.01,18.56,29.7,,,,
2026-07-29T12:47:11+00:00,LEAD_ACID,home_001,-3.24,12.255,11.17,7.93,18.69,30.3,,,,
2026-07-29T12:47:16+00:00,LEAD_ACID,home_001,-3.9,12.255,11.36,7.46,18.62,31.5,,,,
2026-07-29T12:47:21+00:00,LEAD_ACID,home_001,-4.51,12.255,12.59,8.08,18.57,26.7,,,,
2026-07-29T12:47:26+00:00,LEAD_ACID,home_001,-0.07,12.255,7.63,7.56,18.4,28.0,,,,
2026-07-29T12:47:31+00:00,LEAD_ACID,home_001,-8.25,12.255,15.96,7.71,18.7,26.5,,,,
2026-07-29T12:47:43+00:00,LEAD_ACID,home_001,-2.36,12.255,10.05,7.69,18.34,25.4,,,,
2026-07-29T12:47:46+00:00,LEAD_ACID,home_001,-5.81,12.255,13.76,7.95,18.4,33.4,,,,
2026-07-29T12:47:51+00:00,LEAD_ACID,home_001,-4.54,12.255,12.16,7.62,18.69,29.5,,,,
2026-07-29T12:47:56+00:00,LEAD_ACID,home_001,-3.34,12.255,10.88,7.54,18.3,28.5,,,,
2026-07-29T12:48:01+00:00,LEAD_ACID,home_001,-8.62,12.255,16.51,7.89,18.26,32.4,,,,
2026-07-29T12:48:06+00:00,LEAD_ACID,home_001,-4.11,12.255,11.87,7.76,18.44,29.5,,,,
2026-07-29T12:48:11+00:00,LEAD_ACID,home_001,0.71,12.255,7.28,7.99,18.48,33.7,,,,
2026-07-29T12:48:16+00:00,LEAD_ACID,home_001,-3.18,12.255,11.32,8.14,18.5,28.5,,,,
2026-07-29T12:48:21+00:00,LEAD_ACID,home_001,-8.47,12.255,16.54,8.07,18.74,32.3,,,,
2026-07-29T12:48:26+00:00,LEAD_ACID,home_001,-4.11,12.255,11.92,7.81,18.31,25.8,,,,
2026-07-29T12:48:31+00:00,LEAD_ACID,home_001,-2.43,12.255,10.5,8.07,18.69,30.7,,,,
2026-07-29T12:48:36+00:00,LEAD_ACID,home_001,-0.42,12.255,8.19,7.77,18.65,29.1,,,,
2026-07-29T12:48:41+00:00,LEAD_ACID,home_001,-6.78,12.255,14.95,8.17,18.47,29.9,,,,
2026-07-29T12:48:46+00:00,LEAD_ACID,home_001,0.41,12.255,7.3,7.71,18.7,25.7,,,,
2026-07-29T12:48:51+00:00,LEAD_ACID,home_001,-2.31,12.255,9.98,7.67,18.48,34.0,,,,
2026-07-29T12:48:56+00:00,LEAD_ACID,home_001,-4.66,12.255,12.76,8.1,18.34,31.7,,,,
2026-07-29T12:49:01+00:00,LEAD_ACID,home_001,-7.59,12.255,15.13,7.54,18.71,32.9,,,,
2026-07-29T12:49:06+00:00,LEAD_ACID,home_001,-2.89,12.255,11.04,8.15,18.43,34.7,,,,
2026-07-29T12:49:11+00:00,LEAD_ACID,home_001,-2.21,12.255,9.72,7.51,18.67,28.3,,,,
2026-07-29T12:49:16+00:00,LEAD_ACID,home_001,-2.3,12.255,10.16,7.86,18.34,29.8,,,,
2026-07-29T12:49:21+00:00,LEAD_ACID,home_001,-2.14,12.255,9.82,7.68,18.45,34.5,,,,
2026-07-29T12:49:26+00:00,LEAD_ACID,home_001,-4.03,12.255,12.11,8.08,18.35,34.6,,,,
2026-07-29T12:49:31+00:00,LEAD_ACID,home_001,1.03,12.255,6.84,7.87,18.44,29.7,,,,
2026-07-29T12:49:36+00:00,LEAD_ACID,home_001,-3.56,12.255,11.66,8.1,18.35,27.8,,,,
2026-07-29T12:49:41+00:00,LEAD_ACID,home_001,-0.47,12.255,8.5,8.03,18.56,26.4,,,,
2026-07-29T12:49:46+00:00,LEAD_ACID,home_001,-5.24,12.255,13.4,8.16,18.67,30.3,,,,
2026-07-29T12:49:51+00:00,LEAD_ACID,home_001,-3.35,12.255,11.05,7.7,18.74,27.7,,,,
2026-07-29T12:49:56+00:00,LEAD_ACID,home_001,-7.11,12.255,14.76,7.65,18.69,26.9,,,,
2026-07-29T12:50:01+00:00,LEAD_ACID,home_001,-2.31,12.255,10.2,7.89,18.54,26.3,,,,
2026-07-29T12:50:06+00:00,LEAD_ACID,home_001,-7.32,12.255,15.35,8.03,18.37,25.9,,,,
2026-07-29T12:50:11+00:00,LEAD_ACID,home_001,-1.13,12.255,9.14,8.01,18.42,29.8,,,,
2026-07-29T12:50:16+00:00,LEAD_ACID,home_001,-0.89,12.255,8.34,7.45,18.28,26.3,,,,
2026-07-29T12:50:21+00:00,LEAD_ACID,home_001,-8.57,12.255,16.34,7.77,18.57,29.4,,,,
2026-07-29T12:50:26+00:00,LEAD_ACID,home_001,-5.57,12.255,13.71,8.14,18.49,31.0,,,,
2026-07-29T12:50:31+00:00,LEAD_ACID,home_001,-4.48,12.255,12.05,7.57,18.35,31.9,,,,
2026-07-29T12:50:36+00:00,LEAD_ACID,home_001,-3.68,12.255,11.84,8.16,18.48,29.6,,,,
2026-07-29T12:50:41+00:00,LEAD_ACID,home_001,1.14,12.255,6.88,8.02,18.47,32.0,,,,
2026-07-29T12:50:46+00:00,LEAD_ACID,home_001,-2.22,12.255,9.99,7.77,18.5,29.0,,,,
2026-07-29T12:50:51+00:00,LEAD_ACID,home_001,-8.14,12.255,15.78,7.64,18.32,27.2,,,,
2026-07-29T12:50:56+00:00,LEAD_ACID,home_001,-5.6,12.255,13.39,7.79,18.27,25.5,,,,
2026-07-29T12:51:01+00:00,LEAD_ACID,home_001,-4.57,12.255,12.22,7.65,18.44,27.7,,,,
2026-07-29T12:51:06+00:00,LEAD_ACID,home_001,0.69,12.255,7.07,7.76,18.28,28.1,,,,
2026-07-29T12:51:11+00:00,LEAD_ACID,home_001,-2.0,12.255,9.6,7.6,18.33,33.8,,,,
2026-07-29T12:51:16+00:00,LEAD_ACID,home_001,-1.85,12.255,9.78,7.93,18.43,27.4,,,,
2026-07-29T12:51:21+00:00,LEAD_ACID,home_001,-8.34,12.255,16.54,8.2,18.57,27.5,,,,
2026-07-29T12:51:26+00:00,LEAD_ACID,home_001,-5.55,12.255,13.51,7.96,18.28,29.5,,,,
2026-07-29T12:51:31+00:00,LEAD_ACID,home_001,-4.66,12.255,12.62,7.96,18.28,30.8,,,,
2026-07-29T12:51:36+00:00,LEAD_ACID,home_001,-3.85,12.255,11.38,7.53,18.61,30.2,,,,
2026-07-29T12:51:42+00:00,LEAD_ACID,home_001,-4.51,12.255,12.08,7.57,18.75,28.8,,,,
2026-07-29T12:51:46+00:00,LEAD_ACID,home_001,-1.18,12.255,8.78,7.6,18.62,29.7,,,,
2026-07-29T12:51:51+00:00,LEAD_ACID,home_001,-1.05,12.255,8.61,7.56,18.47,27.2,,,,
2026-07-29T12:51:56+00:00,LEAD_ACID,home_001,-8.02,12.255,15.66,7.64,18.38,27.2,,,,
2026-07-29T12:52:01+00:00,LEAD_ACID,home_001,-8.63,12.255,16.25,7.62,18.34,26.2,,,,
2026-07-29T12:52:06+00:00,LEAD_ACID,home_001,-2.47,12.255,10.46,7.99,18.47,33.7,,,,
2026-07-29T12:52:11+00:00,LEAD_ACID,home_001,-3.98,12.255,11.64,7.66,18.44,25.2,,,,
2026-07-29T12:52:17+00:00,LEAD_ACID,home_001,-1.73,12.255,9.32,7.59,18.35,32.5,,,,
2026-07-29T12:52:21+00:00,LEAD_ACID,home_001,0.13,12.255,7.41,7.54,18.62,32.7,,,,
2026-07-29T12:52:26+00:00,LEAD_ACID,home_001,-6.34,12.255,14.37,8.03,18.35,30.0,,,,
2026-07-29T12:52:31+00:00,LEAD_ACID,home_001,-2.16,12.255,9.78,7.62,18.32,28.1,,,,
2026-07-29T12:52:36+00:00,LEAD_ACID,home_001,-5.84,12.255,13.98,8.14,18.29,26.1,,,,
2026-07-29T12:52:41+00:00,LEAD_ACID,home_001,-2.1,12.255,10.21,8.11,18.56,29.9,,,,
2026-07-29T12:52:47+00:00,LEAD_ACID,home_001,-8.03,12.255,15.92,7.89,18.66,31.2,,,,
2026-07-29T12:52:51+00:00,LEAD_ACID,home_001,-6.3,12.255,14.37,8.07,18.59,34.5,,,,
2026-07-29T12:52:56+00:00,LEAD_ACID,home_001,-1.64,12.255,9.4,7.76,18.64,25.2,,,,
2026-07-29T12:53:02+00:00,LEAD_ACID,home_001,-4.08,12.255,11.77,7.69,18.52,31.5,,,,
2026-07-29T12:53:07+00:00,LEAD_ACID,home_001,-6.21,12.255,13.83,7.62,18.55,31.6,,,,
2026-07-29T12:53:12+00:00,LEAD_ACID,home_001,1.05,12.255,6.87,7.92,18.63,35.0,,,,
2026-07-29T12:53:17+00:00,LEAD_ACID,home_001,0.61,12.255,7.21,7.82,18.63,29.1,,,,
2026-07-29T12:53:22+00:00,LEAD_ACID,home_001,-8.75,12.255,16.28,7.53,18.33,27.1,,,,
2026-07-29T12:53:27+00:00,LEAD_ACID,home_001,-5.64,12.255,13.05,7.41,18.46,33.3,,,,
2026-07-29T12:53:32+00:00,LEAD_ACID,home_001,0.28,12.255,7.6,7.88,18.55,28.9,,,,
2026-07-29T12:53:37+00:00,LEAD_ACID,home_001,-2.65,12.255,10.3,7.65,18.66,28.9,,,,
2026-07-29T12:53:42+00:00,LEAD_ACID,home_001,-5.57,12.255,13.72,8.15,18.72,27.1,,,,
2026-07-29T12:53:47+00:00,LEAD_ACID,home_001,-1.96,12.255,9.95,7.99,18.74,28.9,,,,
2026-07-29T12:53:52+00:00,LEAD_ACID,home_001,-5.05,12.255,12.78,7.73,18.64,29.2,,,,
2026-07-29T12:53:58+00:00,LEAD_ACID,home_001,-6.3,12.255,14.22,7.92,18.68,32.4,,,,
2026-07-29T12:54:02+00:00,LEAD_ACID,home_001,-8.61,12.255,16.1,7.49,18.29,31.9,,,,
2026-07-29T12:54:07+00:00,LEAD_ACID,home_001,0.65,12.255,6.9,7.55,18.68,25.1,,,,
2026-07-29T12:54:12+00:00,LEAD_ACID,home_001,-6.77,12.255,14.89,8.12,18.39,28.8,,,,
2026-07-29T12:54:17+00:00,LEAD_ACID,home_001,-1.71,12.255,9.41,7.7,18.54,31.8,,,,
2026-07-29T12:54:22+00:00,LEAD_ACID,home_001,-1.39,12.255,9.5,8.11,18.53,34.8,,,,
2026-07-29T12:54:27+00:00,LEAD_ACID,home_001,-0.7,12.255,8.58,7.88,18.29,25.5,,,,
2026-07-29T12:54:32+00:00,LEAD_ACID,home_001,-3.18,12.255,11.16,7.98,18.59,31.1,,,,
2026-07-29T12:54:37+00:00,LEAD_ACID,home_001,-7.03,12.255,14.63,7.6,18.27,34.2,,,,
2026-07-29T12:54:42+00:00,LEAD_ACID,home_001,-6.23,12.255,13.91,7.68,18.34,26.1,,,,
2026-07-29T12:54:47+00:00,LEAD_ACID,home_001,-6.05,12.255,13.82,7.77,18.3,29.3,,,,
2026-07-29T12:54:52+00:00,LEAD_ACID,home_001,-3.52,12.255,11.35,7.83,18.57,30.5,,,,
2026-07-29T12:54:57+00:00,LEAD_ACID,home_001,-5.31,12.255,13.28,7.97,18.51,32.5,,,,
2026-07-29T12:55:02+00:00,LEAD_ACID,home_001,-3.03,12.255,10.55,7.52,18.3,29.1,,,,
2026-07-29T12:55:07+00:00,LEAD_ACID,home_001,-2.22,12.255,9.78,7.56,18.52,32.0,,,,
2026-07-29T12:55:12+00:00,LEAD_ACID,home_001,-8.57,12.255,16.41,7.84,18.39,26.5,,,,
2026-07-29T12:55:17+00:00,LEAD_ACID,home_001,-8.17,12.255,16.28,8.11,18.45,33.1,,,,
2026-07-29T12:55:22+00:00,LEAD_ACID,home_001,-4.35,12.255,11.86,7.51,18.59,29.3,,,,
2026-07-29T12:55:27+00:00,LEAD_ACID,home_001,-0.16,12.255,7.69,7.53,18.73,25.1,,,,
2026-07-29T12:55:32+00:00,LEAD_ACID,home_001,-7.23,12.255,15.34,8.11,18.71,34.1,,,,
2026-07-29T12:55:37+00:00,LEAD_ACID,home_001,-0.67,12.255,8.62,7.95,18.73,26.2,,,,
2026-07-29T12:55:42+00:00,LEAD_ACID,home_001,-3.96,12.255,11.75,7.79,18.32,34.9,,,,
2026-07-29T12:55:47+00:00,LEAD_ACID,home_001,-2.62,12.255,10.81,8.19,18.69,32.7,,,,
2026-07-29T12:55:52+00:00,LEAD_ACID,home_001,0.1,12.255,7.39,7.49,18.66,25.2,,,,
2026-07-29T12:55:57+00:00,LEAD_ACID,home_001,-0.94,12.255,8.87,7.93,18.6,32.6,,,,
2026-07-29T12:56:02+00:00,LEAD_ACID,home_001,0.05,12.255,7.83,7.88,18.34,27.0,,,,
2026-07-29T12:56:07+00:00,LEAD_ACID,home_001,-4.1,12.255,11.76,7.66,18.36,28.1,,,,
2026-07-29T12:56:12+00:00,LEAD_ACID,home_001,-2.3,12.255,10.28,7.98,18.45,28.7,,,,
2026-07-29T12:56:17+00:00,LEAD_ACID,home_001,-1.66,12.255,9.25,7.59,18.48,33.0,,,,
2026-07-29T12:56:22+00:00,LEAD_ACID,home_001,-0.53,12.255,8.39,7.86,18.64,27.6,,,,
2026-07-29T12:56:27+00:00,LEAD_ACID,home_001,-2.4,12.255,10.27,7.87,18.3,31.8,,,,
2026-07-29T12:56:32+00:00,LEAD_ACID,home_001,-2.11,12.255,10.27,8.16,18.45,28.9,,,,
2026-07-29T12:56:37+00:00,LEAD_ACID,home_001,-3.04,12.255,10.5,7.46,18.75,27.8,,,,
2026-07-29T12:56:42+00:00,LEAD_ACID,home_001,-1.19,12.255,9.39,8.2,18.55,33.1,,,,
2026-07-29T12:56:47+00:00,LEAD_ACID,home_001,-7.18,12.255,14.6,7.42,18.39,29.5,,,,
2026-07-29T12:56:52+00:00,LEAD_ACID,home_001,-8.25,12.255,16.11,7.86,18.61,29.1,,,,
2026-07-29T12:56:57+00:00,LEAD_ACID,home_001,-2.77,12.255,10.27,7.5,18.28,34.7,,,,
2026-07-29T12:57:02+00:00,LEAD_ACID,home_001,-0.04,12.255,7.77,7.73,18.25,27.6,,,,
2026-07-29T12:57:07+00:00,LEAD_ACID,home_001,-4.85,12.255,12.77,7.92,18.53,26.6,,,,
2026-07-29T12:57:12+00:00,LEAD_ACID,home_001,-3.5,12.255,11.21,7.71,18.25,30.9,,,,
2026-07-29T12:57:26+00:00,LEAD_ACID,home_001,0.06,12.255,7.4,7.46,18.63,27.7,,,,
2026-07-29T12:57:46+00:00,LEAD_ACID,home_001,-7.25,12.255,14.91,7.66,18.5,28.5,,,,
2026-07-29T12:57:48+00:00,LEAD_ACID,home_001,-4.1,12.255,12.06,7.96,18.64,29.8,,,,
2026-07-29T12:57:52+00:00,LEAD_ACID,home_001,-0.24,12.255,7.98,7.74,18.3,29.4,,,,
2026-07-29T12:58:03+00:00,LEAD_ACID,home_001,-4.67,12.255,12.5,7.83,18.46,33.1,,,,
2026-07-29T12:58:05+00:00,LEAD_ACID,home_001,-5.54,12.255,13.48,7.94,18.33,32.0,,,,
2026-07-29T12:58:18+00:00,LEAD_ACID,home_001,-7.1,12.255,15.17,8.07,18.41,28.6,,,,
2026-07-29T12:59:15+00:00,LEAD_ACID,home_001,-5.81,12.255,13.4,7.59,18.39,32.3,,,,
2026-07-29T12:59:18+00:00,LEAD_ACID,home_001,-0.91,12.255,8.94,8.03,18.47,29.9,,,,
2026-07-29T12:59:22+00:00,LEAD_ACID,home_001,-8.2,12.255,15.85,7.65,18.54,26.4,,,,
2026-07-29T12:59:27+00:00,LEAD_ACID,home_001,-5.25,12.255,12.7,7.45,18.44,34.6,,,,
2026-07-29T12:59:32+00:00,LEAD_ACID,home_001,-3.83,12.255,11.41,7.58,18.28,32.1,,,,
2026-07-29T12:59:37+00:00,LEAD_ACID,home_001,-8.74,12.255,16.67,7.93,18.5,31.8,,,,
2026-07-29T12:59:42+00:00,LEAD_ACID,home_001,-1.07,12.255,8.51,7.44,18.6,30.3,,,,
2026-07-29T12:59:47+00:00,LEAD_ACID,home_001,-9.22,12.255,16.66,7.44,18.41,34.4,,,,
2026-07-29T12:59:52+00:00,LEAD_ACID,home_001,-4.15,12.255,11.84,7.69,18.65,32.8,,,,
2026-07-29T12:59:57+00:00,LEAD_ACID,home_001,0.44,12.255,7.41,7.85,18.56,29.1,,,,
2026-07-29T13:00:02+00:00,LEAD_ACID,home_001,0.34,12.255,7.58,7.92,18.61,28.8,,,,
2026-07-29T13:00:07+00:00,LEAD_ACID,home_001,-7.95,12.255,16.2,8.25,18.34,33.3,,,,
2026-07-29T13:00:12+00:00,LEAD_ACID,home_001,-5.28,12.255,13.51,8.23,18.59,27.7,,,,
2026-07-29T13:00:17+00:00,LEAD_ACID,home_001,0.74,12.255,7.5,8.24,18.61,26.4,,,,
2026-07-29T13:00:23+00:00,LEAD_ACID,home_001,-2.98,12.255,10.8,7.82,18.39,29.0,,,,
2026-07-29T13:00:27+00:00,LEAD_ACID,home_001,-0.27,12.255,7.98,7.71,18.55,32.2,,,,
2026-07-29T13:00:33+00:00,LEAD_ACID,home_001,0.41,12.255,7.9,8.31,18.45,28.8,,,,
2026-07-29T13:00:37+00:00,LEAD_ACID,home_001,-7.22,12.255,15.42,8.2,18.32,32.7,,,,
2026-07-29T13:00:42+00:00,LEAD_ACID,home_001,-5.74,12.255,14.02,8.28,18.49,32.9,,,,
2026-07-29T13:01:19+00:00,LEAD_ACID,home_001,-4.37,12.255,12.52,8.15,18.64,31.3,,,,
2026-07-29T13:01:23+00:00,LEAD_ACID,home_001,-4.25,12.255,12.63,8.38,18.44,26.1,,,,
2026-07-29T13:01:28+00:00,LEAD_ACID,home_001,-6.13,12.255,14.14,8.01,18.56,27.4,,,,
2026-07-29T13:01:33+00:00,LEAD_ACID,home_001,-4.91,12.255,12.55,7.64,18.59,26.0,,,,
2026-07-29T13:01:38+00:00,LEAD_ACID,home_001,-7.72,12.255,15.42,7.7,18.26,31.8,,,,
2026-07-29T13:01:43+00:00,LEAD_ACID,home_001,-2.97,12.255,11.06,8.09,18.34,27.7,,,,
2026-07-29T13:01:48+00:00,LEAD_ACID,home_001,-5.74,12.255,13.36,7.62,18.63,26.3,,,,
2026-07-29T13:01:53+00:00,LEAD_ACID,home_001,-8.66,12.255,16.37,7.71,18.54,29.5,,,,
2026-07-29T13:01:58+00:00,LEAD_ACID,home_001,0.07,12.255,7.87,7.94,18.58,30.7,,,,
2026-07-29T13:02:03+00:00,LEAD_ACID,home_001,-4.45,12.255,12.66,8.21,18.72,34.4,,,,
2026-07-29T13:02:08+00:00,LEAD_ACID,home_001,0.24,12.255,7.49,7.73,18.36,32.0,,,,
2026-07-29T13:02:13+00:00,LEAD_ACID,home_001,-5.48,12.255,13.29,7.81,18.71,33.8,,,,
2026-07-29T13:02:18+00:00,LEAD_ACID,home_001,-7.4,12.255,15.46,8.06,18.63,28.0,,,,
2026-07-29T13:02:23+00:00,LEAD_ACID,home_001,0.53,12.255,7.11,7.64,18.29,32.0,,,,
2026-07-29T13:02:28+00:00,LEAD_ACID,home_001,-5.31,12.255,13.23,7.92,18.32,31.9,,,,
2026-07-29T13:02:33+00:00,LEAD_ACID,home_001,-4.47,12.255,12.69,8.22,18.59,31.7,,,,
2026-07-29T13:02:38+00:00,LEAD_ACID,home_001,-5.1,12.255,13.44,8.34,18.55,29.9,,,,
2026-07-29T13:02:43+00:00,LEAD_ACID,home_001,-6.58,12.255,14.51,7.93,18.39,31.5,,,,
2026-07-29T13:02:48+00:00,LEAD_ACID,home_001,-8.16,12.255,16.22,8.06,18.65,32.2,,,,
2026-07-29T13:02:53+00:00,LEAD_ACID,home_001,-7.03,12.255,15.28,8.25,18.42,29.5,,,,
2026-07-29T13:02:58+00:00,LEAD_ACID,home_001,-0.96,12.255,8.87,7.91,18.57,29.8,,,,
2026-07-29T13:03:03+00:00,LEAD_ACID,home_001,-4.17,12.255,11.92,7.75,18.31,26.8,,,,
2026-07-29T13:03:08+00:00,LEAD_ACID,home_001,-4.18,12.255,12.35,8.17,18.33,28.9,,,,
2026-07-29T13:03:13+00:00,LEAD_ACID,home_001,1.08,12.255,6.98,8.06,18.61,35.0,,,,
2026-07-29T13:03:18+00:00,LEAD_ACID,home_001,-7.49,12.255,15.39,7.9,18.65,30.4,,,,
2026-07-29T13:03:23+00:00,LEAD_ACID,home_001,-2.43,12.255,10.72,8.29,18.51,28.6,,,,
2026-07-29T13:03:28+00:00,LEAD_ACID,home_001,0.07,12.255,7.75,7.82,18.36,33.2,,,,
2026-07-29T13:03:33+00:00,LEAD_ACID,home_001,-2.32,12.255,10.52,8.2,18.61,28.2,,,,
2026-07-29T13:03:38+00:00,LEAD_ACID,home_001,-6.87,12.255,14.68,7.81,18.58,27.0,,,,
2026-07-29T13:03:43+00:00,LEAD_ACID,home_001,-0.83,12.255,8.62,7.79,18.46,33.3,,,,
2026-07-29T13:03:48+00:00,LEAD_ACID,home_001,-7.27,12.255,14.93,7.66,18.31,34.9,,,,
2026-07-29T13:03:53+00:00,LEAD_ACID,home_001,-6.15,12.255,14.02,7.87,18.29,31.8,,,,
2026-07-29T13:03:58+00:00,LEAD_ACID,home_001,-7.13,12.255,15.29,8.16,18.29,25.9,,,,
2026-07-29T13:04:03+00:00,LEAD_ACID,home_001,-1.57,12.255,9.75,8.18,18.61,27.5,,,,
2026-07-29T13:04:17+00:00,LEAD_ACID,home_001,-6.34,12.255,14.59,8.25,18.44,25.3,,,,
2026-07-29T13:04:19+00:00,LEAD_ACID,home_001,-4.72,12.255,13.07,8.35,18.75,30.2,,,,
2026-07-29T13:04:23+00:00,LEAD_ACID,home_001,-8.72,12.255,16.59,7.87,18.53,27.0,,,,
2026-07-29T13:04:28+00:00,LEAD_ACID,home_001,-4.94,12.255,13.15,8.21,18.52,25.9,,,,
2026-07-29T13:04:33+00:00,LEAD_ACID,home_001,0.56,12.255,7.07,7.63,18.29,33.9,,,,
2026-07-29T13:04:38+00:00,LEAD_ACID,home_001,-0.96,12.255,8.79,7.83,18.74,31.7,,,,
2026-07-29T13:04:43+00:00,LEAD_ACID,home_001,-5.21,12.255,13.4,8.19,18.37,25.8,,,,
2026-07-29T13:04:48+00:00,LEAD_ACID,home_001,-8.49,12.255,16.52,8.03,18.73,27.9,,,,
2026-07-29T13:04:53+00:00,LEAD_ACID,home_001,-5.02,12.255,12.72,7.7,18.39,27.0,,,,
2026-07-29T13:04:58+00:00,LEAD_ACID,home_001,-1.49,12.255,9.51,8.02,18.62,33.0,,,,
2026-07-29T13:05:03+00:00,LEAD_ACID,home_001,-8.67,12.255,16.55,7.88,18.31,29.8,,,,
2026-07-29T13:05:08+00:00,LEAD_ACID,home_001,-2.06,12.255,10.25,8.19,18.7,31.7,,,,
2026-07-29T13:05:13+00:00,LEAD_ACID,home_001,-1.38,12.255,9.33,7.95,18.49,30.6,,,,
2026-07-29T13:05:18+00:00,LEAD_ACID,home_001,-0.52,12.255,8.4,7.88,18.6,28.6,,,,
2026-07-29T13:05:23+00:00,LEAD_ACID,home_001,-5.36,12.255,13.0,7.64,18.46,33.4,,,,
2026-07-29T13:05:28+00:00,LEAD_ACID,home_001,0.04,12.255,8.18,8.22,18.71,25.4,,,,
2026-07-29T13:05:33+00:00,LEAD_ACID,home_001,-1.16,12.255,9.21,8.05,18.65,30.6,,,,
2026-07-29T13:05:38+00:00,LEAD_ACID,home_001,-7.38,12.255,15.4,8.02,18.51,32.4,,,,
2026-07-29T13:05:46+00:00,LEAD_ACID,home_001,-5.78,12.255,14.16,8.38,18.7,28.2,,,,
2026-07-29T13:05:48+00:00,LEAD_ACID,home_001,-0.08,12.255,7.69,7.61,18.48,34.9,,,,
2026-07-29T13:05:53+00:00,LEAD_ACID,home_001,-3.96,12.255,11.78,7.82,18.47,30.3,,,,
2026-07-29T13:06:00+00:00,LEAD_ACID,home_001,-6.87,12.255,14.99,8.12,18.37,32.3,,,,
2026-07-29T13:06:03+00:00,LEAD_ACID,home_001,-5.71,12.255,13.81,8.1,18.39,34.7,,,,
2026-07-29T13:06:08+00:00,LEAD_ACID,home_001,-7.91,12.255,15.91,8.0,18.69,34.5,,,,
2026-07-29T13:06:13+00:00,LEAD_ACID,home_001,-1.58,12.255,9.41,7.83,18.7,27.7,,,,
2026-08-17T11:33:36+00:00,LEAD_ACID,home_001,-3.0,12.5,8.0,5.0,18.5,28.0,,,,
2026-08-19T13:17:15+00:00,LEAD_ACID,sample_home,3.18,12.61,2.32,3.58,19.36,37.6,300,37.6,True,
2026-08-19T13:22:15+00:00,LEAD_ACID,sample_home,3.64,12.63,1.73,3.5,19.34,38.0,300,38.0,True,
2026-08-19T13:27:15+00:00,LEAD_ACID,sample_home,4.34,12.65,1.66,3.92,19.32,36.8,300,36.8,True,
2026-08-19T13:32:15+00:00,LEAD_ACID,sample_home,2.41,12.66,2.09,2.95,19.3,36.3,300,36.3,True,
2026-08-19T13:37:15+00:00,LEAD_ACID,sample_home,4.2,12.68,1.66,3.85,19.28,36.3,300,36.3,True,
