home_id,generation,predicted_at,actual_at,solar_predicted_w,solar_actual_w,load_predicted_va,load_actual_va,solar_physics_at_prediction_w,load_physics_at_prediction_va,soc_now_percent,soc_physics_pct,soc_coulomb_pct,cloud_cover_pct,ambient_temp_c,weather_condition
home_001,,2026-07-29T12:28:49+00:00,2026-07-29T12:28:54+00:00,143.51,147.064,130.74,2155.2,147.89,163.47,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:28:54+00:00,2026-07-29T12:28:59+00:00,144.63,150.73,145.21,2296.8,147.06,110.04,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:28:59+00:00,2026-07-29T12:29:04+00:00,145.6,137.442,142.33,1977.6,150.73,117.27,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:04+00:00,2026-07-29T12:29:09+00:00,146.72,144.211,160.28,2786.4,137.44,100.97,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:09+00:00,2026-07-29T12:29:20+00:00,144.38,137.573,124.82,2042.4,144.21,142.27,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:20+00:00,2026-07-29T12:29:24+00:00,145.84,142.585,142.84,3165.6,137.57,104.28,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:24+00:00,2026-07-29T12:29:29+00:00,143.32,150.53,153.98,1958.4,142.59,161.63,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:29+00:00,2026-07-29T12:29:34+00:00,141.72,142.562,125.64,2402.4,150.53,99.99,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:34+00:00,2026-07-29T12:29:39+00:00,143.52,144.144,139.17,1996.8,142.56,122.66,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:39+00:00,2026-07-29T12:29:44+00:00,139.44,148.281,141.74,2652.0,144.14,101.95,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:44+00:00,2026-07-29T12:29:49+00:00,145.88,146.891,134.28,2652.0,148.28,135.41,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:49+00:00,2026-07-29T12:29:55+00:00,146.2,148.856,133.19,2901.6,146.89,135.41,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:55+00:00,2026-07-29T12:29:59+00:00,145.2,140.967,125.67,3744.0,148.86,148.15,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:29:59+00:00,2026-07-29T12:30:04+00:00,142.29,140.208,149.21,3732.0,140.97,191.16,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:04+00:00,2026-07-29T12:30:09+00:00,140.96,145.228,142.6,1776.0,140.21,190.55,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:09+00:00,2026-07-29T12:30:14+00:00,144.54,142.142,158.59,3698.4,145.23,90.68,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:14+00:00,2026-07-29T12:30:19+00:00,141.95,151.536,126.5,1840.8,142.14,188.83,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:19+00:00,2026-07-29T12:30:25+00:00,141.67,148.851,146.5,3585.6,151.54,93.99,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:25+00:00,2026-07-29T12:30:30+00:00,143.32,147.556,158.33,2330.4,148.85,183.07,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:30+00:00,2026-07-29T12:30:35+00:00,144.55,141.122,132.72,2359.2,147.56,118.99,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:35+00:00,2026-07-29T12:30:40+00:00,144.53,136.122,140.49,1857.6,141.12,120.46,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:40+00:00,2026-07-29T12:30:45+00:00,142.72,147.046,128.74,2671.2,136.12,94.85,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:45+00:00,2026-07-29T12:30:50+00:00,145.14,138.97,153.05,3638.4,147.05,136.39,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:50+00:00,2026-07-29T12:30:55+00:00,142.38,147.541,124.96,2090.4,138.97,185.77,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:30:55+00:00,2026-07-29T12:31:00+00:00,143.19,138.034,150.41,2856.0,147.54,106.73,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:00+00:00,2026-07-29T12:31:05+00:00,137.87,141.773,149.31,1704.0,138.03,145.82,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:05+00:00,2026-07-29T12:31:10+00:00,142.99,140.035,125.17,3496.8,141.77,87.0,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:10+00:00,2026-07-29T12:31:15+00:00,144.07,152.544,131.27,2628.0,140.03,178.54,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:15+00:00,2026-07-29T12:31:20+00:00,144.2,144.126,159.35,3122.4,152.54,134.18,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:20+00:00,2026-07-29T12:31:25+00:00,143.98,147.139,137.55,2709.6,144.13,159.43,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:25+00:00,2026-07-29T12:31:30+00:00,142.42,151.008,152.68,2966.4,147.14,138.35,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:30+00:00,2026-07-29T12:31:35+00:00,145.78,142.969,137.51,2548.8,151.01,151.46,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:35+00:00,2026-07-29T12:31:40+00:00,144.53,149.306,116.63,2392.8,142.97,130.14,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:40+00:00,2026-07-29T12:31:45+00:00,144.23,142.584,124.57,3489.6,149.31,122.17,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:45+00:00,2026-07-29T12:31:50+00:00,145.36,149.333,123.97,3643.2,142.58,178.17,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:50+00:00,2026-07-29T12:31:55+00:00,143.54,137.045,138.39,3808.8,149.33,186.02,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:31:55+00:00,2026-07-29T12:32:00+00:00,145.52,149.246,140.3,2601.6,137.04,194.47,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:00+00:00,2026-07-29T12:32:05+00:00,144.74,139.079,136.18,1900.8,149.25,132.83,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:05+00:00,2026-07-29T12:32:10+00:00,143.49,140.5,160.73,2978.4,139.08,97.05,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:10+00:00,2026-07-29T12:32:15+00:00,144.37,140.505,135.43,2104.8,140.5,152.07,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:15+00:00,2026-07-29T12:32:20+00:00,143.88,139.27,126.96,1891.2,140.5,107.47,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:20+00:00,2026-07-29T12:32:25+00:00,143.37,150.027,139.87,2414.4,139.27,96.56,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:25+00:00,2026-07-29T12:32:30+00:00,141.61,150.348,135.42,2265.6,150.03,123.28,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:30+00:00,2026-07-29T12:32:35+00:00,144.58,141.863,132.33,1888.8,150.35,115.68,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:35+00:00,2026-07-29T12:32:40+00:00,144.73,148.081,147.61,1802.4,141.86,96.44,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:40+00:00,2026-07-29T12:32:45+00:00,143.11,147.375,147.43,1766.4,148.08,92.03,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:45+00:00,2026-07-29T12:32:50+00:00,144.38,150.562,137.57,3909.6,147.38,90.19,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:50+00:00,2026-07-29T12:32:55+00:00,144.98,140.576,129.24,2668.8,150.56,199.62,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:32:55+00:00,2026-07-29T12:33:00+00:00,143.07,148.267,145.47,2210.4,140.58,136.26,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:00+00:00,2026-07-29T12:33:05+00:00,141.85,151.085,125.11,3712.8,148.27,112.86,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:05+00:00,2026-07-29T12:33:10+00:00,142.77,143.575,158.26,3664.8,151.09,189.57,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:10+00:00,2026-07-29T12:33:15+00:00,144.46,140.208,149.5,2248.8,143.57,187.12,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:15+00:00,2026-07-29T12:33:20+00:00,144.26,147.144,120.66,1826.4,140.21,114.82,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:20+00:00,2026-07-29T12:33:25+00:00,143.86,140.137,133.27,2172.0,147.14,93.25,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:25+00:00,2026-07-29T12:33:30+00:00,144.27,138.778,125.78,2232.0,140.14,110.9,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:30+00:00,2026-07-29T12:33:35+00:00,142.4,136.566,134.66,2172.0,138.78,113.96,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:35+00:00,2026-07-29T12:33:40+00:00,142.7,141.284,133.03,3244.8,136.57,110.9,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:40+00:00,2026-07-29T12:33:45+00:00,143.56,140.679,141.47,1737.6,141.28,165.67,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:45+00:00,2026-07-29T12:33:50+00:00,143.2,152.161,134.31,2856.0,140.68,88.72,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:50+00:00,2026-07-29T12:33:55+00:00,143.71,149.592,147.54,3655.2,152.16,145.82,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:33:55+00:00,2026-07-29T12:34:00+00:00,143.44,141.523,161.43,3009.6,149.59,186.63,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:00+00:00,2026-07-29T12:34:05+00:00,144.91,148.8,135.29,3974.4,141.52,153.66,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:05+00:00,2026-07-29T12:34:10+00:00,142.91,150.307,144.42,2740.8,148.8,202.93,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:10+00:00,2026-07-29T12:34:15+00:00,144.63,139.324,150.64,2884.8,150.31,139.94,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:15+00:00,2026-07-29T12:34:20+00:00,144.2,140.424,140.27,3328.8,139.32,147.29,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:20+00:00,2026-07-29T12:34:25+00:00,144.24,137.232,147.76,3242.4,140.42,169.96,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:25+00:00,2026-07-29T12:34:30+00:00,141.59,147.787,141.75,1908.0,137.23,165.55,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:30+00:00,2026-07-29T12:34:35+00:00,141.72,146.294,138.78,2205.6,147.79,97.42,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:35+00:00,2026-07-29T12:34:40+00:00,144.35,147.74,136.96,1869.6,146.29,112.61,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:40+00:00,2026-07-29T12:34:45+00:00,144.29,143.395,128.74,2217.6,147.74,95.46,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:45+00:00,2026-07-29T12:34:50+00:00,142.55,146.869,125.57,3134.4,143.4,113.23,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:50+00:00,2026-07-29T12:34:55+00:00,144.51,138.081,141.85,2868.0,146.87,160.04,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:34:55+00:00,2026-07-29T12:35:00+00:00,146.62,150.545,139.35,2980.8,138.08,146.44,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:00+00:00,2026-07-29T12:35:05+00:00,143.09,140.056,133.0,2920.8,150.54,152.19,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:05+00:00,2026-07-29T12:35:10+00:00,142.75,147.148,138.89,3988.8,140.06,149.13,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:10+00:00,2026-07-29T12:35:15+00:00,143.21,141.448,157.71,3840.0,147.15,203.66,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:15+00:00,2026-07-29T12:35:20+00:00,143.93,140.616,165.08,2762.4,141.45,196.06,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:20+00:00,2026-07-29T12:35:25+00:00,143.27,143.86,137.44,3525.6,140.62,141.04,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:25+00:00,2026-07-29T12:35:30+00:00,144.72,147.784,133.08,3799.2,143.86,180.01,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:30+00:00,2026-07-29T12:35:35+00:00,143.12,139.464,152.19,2114.4,147.78,193.98,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:35+00:00,2026-07-29T12:35:40+00:00,143.79,149.429,146.61,1644.0,139.46,107.96,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:40+00:00,2026-07-29T12:35:45+00:00,143.54,151.351,132.59,2049.6,149.43,83.94,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:45+00:00,2026-07-29T12:35:50+00:00,142.96,145.47,152.09,3024.0,151.35,104.65,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:50+00:00,2026-07-29T12:35:55+00:00,143.82,149.653,156.81,3708.0,145.47,154.4,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:35:55+00:00,2026-07-29T12:36:00+00:00,143.08,143.074,138.52,2232.0,149.65,189.32,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:00+00:00,2026-07-29T12:36:05+00:00,145.01,150.021,124.06,3595.2,143.07,113.96,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:05+00:00,2026-07-29T12:36:10+00:00,143.51,147.176,154.17,3360.0,150.02,183.56,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:10+00:00,2026-07-29T12:36:15+00:00,143.34,146.066,171.87,1975.2,147.18,171.56,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:15+00:00,2026-07-29T12:36:20+00:00,144.25,140.018,140.42,1641.6,146.07,100.85,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:20+00:00,2026-07-29T12:36:25+00:00,145.04,145.429,122.61,2419.2,140.02,83.82,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:25+00:00,2026-07-29T12:36:30+00:00,143.3,142.611,128.68,3597.6,145.43,123.52,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:30+00:00,2026-07-29T12:36:35+00:00,143.61,146.854,143.72,2164.8,142.61,183.69,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:35+00:00,2026-07-29T12:36:40+00:00,145.45,143.106,137.2,2529.6,146.85,110.53,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:40+00:00,2026-07-29T12:36:45+00:00,143.72,149.57,133.11,3847.2,143.11,129.16,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:45+00:00,2026-07-29T12:36:50+00:00,143.38,140.347,153.36,2330.4,149.57,196.43,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:50+00:00,2026-07-29T12:36:55+00:00,143.7,142.979,134.06,2822.4,140.35,118.99,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:36:55+00:00,2026-07-29T12:37:00+00:00,144.65,146.017,143.33,2904.0,142.98,144.11,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:00+00:00,2026-07-29T12:37:05+00:00,143.19,144.738,149.03,3484.8,146.02,148.27,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:05+00:00,2026-07-29T12:37:10+00:00,146.8,144.023,134.07,2860.8,144.74,177.93,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:10+00:00,2026-07-29T12:37:15+00:00,144.69,138.756,159.41,2592.0,144.02,146.07,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:15+00:00,2026-07-29T12:37:20+00:00,144.68,147.866,119.01,2913.6,138.76,132.34,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:20+00:00,2026-07-29T12:37:25+00:00,144.49,140.203,164.61,2517.6,147.87,148.76,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:25+00:00,2026-07-29T12:37:30+00:00,144.91,140.474,144.96,2940.0,140.2,128.54,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:30+00:00,2026-07-29T12:37:35+00:00,143.38,149.333,115.39,3225.6,140.47,150.11,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:35+00:00,2026-07-29T12:37:40+00:00,144.09,149.246,157.06,1764.0,149.33,164.69,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:40+00:00,2026-07-29T12:37:45+00:00,144.67,148.322,132.75,3007.2,149.25,90.07,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:45+00:00,2026-07-29T12:37:50+00:00,142.71,148.611,134.15,3628.8,148.32,153.54,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:50+00:00,2026-07-29T12:37:55+00:00,144.29,140.557,146.13,1732.8,148.61,185.28,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:37:55+00:00,2026-07-29T12:38:00+00:00,143.24,139.37,139.37,3000.0,140.56,88.47,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:00+00:00,2026-07-29T12:38:05+00:00,144.38,151.706,140.81,2313.6,139.37,153.18,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:05+00:00,2026-07-29T12:38:10+00:00,143.34,148.32,145.53,3621.6,151.71,118.13,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:10+00:00,2026-07-29T12:38:15+00:00,141.69,151.916,163.08,3470.4,148.32,184.91,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:15+00:00,2026-07-29T12:38:20+00:00,144.48,142.399,128.27,1819.2,151.92,177.19,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:20+00:00,2026-07-29T12:38:25+00:00,143.86,145.992,124.62,3576.0,142.4,92.89,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:25+00:00,2026-07-29T12:38:30+00:00,143.62,145.57,142.87,2882.4,145.99,182.59,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:30+00:00,2026-07-29T12:38:35+00:00,144.32,145.326,144.29,3127.2,145.57,147.17,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:35+00:00,2026-07-29T12:38:40+00:00,145.73,150.589,148.0,1778.4,145.33,159.67,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:40+00:00,2026-07-29T12:38:45+00:00,144.9,141.984,161.55,3681.6,150.59,90.8,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:45+00:00,2026-07-29T12:38:50+00:00,141.7,148.591,141.34,3441.6,141.98,187.98,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:50+00:00,2026-07-29T12:38:58+00:00,145.21,148.962,155.89,1953.6,148.59,175.72,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:38:58+00:00,2026-07-29T12:39:00+00:00,144.55,138.383,136.83,2834.4,148.96,99.75,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:00+00:00,2026-07-29T12:39:05+00:00,147.12,140.821,143.71,2992.8,138.38,144.72,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:05+00:00,2026-07-29T12:39:10+00:00,140.76,135.969,140.82,1644.0,140.82,152.81,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:10+00:00,2026-07-29T12:39:15+00:00,144.99,147.029,133.19,1699.2,135.97,83.94,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:15+00:00,2026-07-29T12:39:21+00:00,145.03,150.07,148.81,3300.0,147.03,86.76,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:21+00:00,2026-07-29T12:39:25+00:00,144.86,139.053,131.42,3105.6,150.07,168.51,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:25+00:00,2026-07-29T12:39:30+00:00,144.12,135.124,131.88,3703.2,139.05,158.58,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:30+00:00,2026-07-29T12:39:35+00:00,143.34,149.44,150.47,3900.0,135.12,189.08,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:35+00:00,2026-07-29T12:39:40+00:00,142.63,145.897,133.66,2438.4,149.44,199.13,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:40+00:00,2026-07-29T12:39:45+00:00,145.92,136.701,133.95,2244.0,145.9,124.5,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:45+00:00,2026-07-29T12:39:50+00:00,141.33,148.529,162.46,3520.8,136.7,114.58,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:50+00:00,2026-07-29T12:39:55+00:00,144.42,148.097,138.18,1936.8,148.53,179.77,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:39:55+00:00,2026-07-29T12:40:01+00:00,143.59,137.959,148.65,3806.4,148.1,98.89,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:01+00:00,2026-07-29T12:40:05+00:00,145.83,141.85,139.0,3393.6,137.96,194.35,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:05+00:00,2026-07-29T12:40:10+00:00,140.37,141.419,146.19,2256.0,141.85,173.27,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:10+00:00,2026-07-29T12:40:15+00:00,140.65,144.178,147.31,1658.4,141.42,115.19,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:15+00:00,2026-07-29T12:40:20+00:00,143.62,150.425,134.82,3343.2,144.18,84.67,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:20+00:00,2026-07-29T12:40:25+00:00,143.8,142.17,144.64,3976.8,150.43,170.7,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:25+00:00,2026-07-29T12:40:30+00:00,143.49,141.493,153.3,3986.4,142.17,203.05,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:30+00:00,2026-07-29T12:40:35+00:00,142.62,148.281,150.18,2937.6,141.49,203.54,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:35+00:00,2026-07-29T12:40:40+00:00,143.64,149.716,154.79,3472.8,148.28,149.99,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:40+00:00,2026-07-29T12:40:45+00:00,143.72,147.982,131.64,2503.2,149.72,177.31,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:45+00:00,2026-07-29T12:40:50+00:00,141.42,145.985,149.05,1672.8,147.98,127.81,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:50+00:00,2026-07-29T12:40:55+00:00,144.65,147.356,133.78,2913.6,145.99,85.41,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:40:55+00:00,2026-07-29T12:41:01+00:00,144.17,146.995,148.1,2025.6,147.36,148.76,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:01+00:00,2026-07-29T12:41:05+00:00,143.74,151.269,131.84,2606.4,147.0,103.42,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:05+00:00,2026-07-29T12:41:10+00:00,143.83,146.598,132.31,2671.2,151.27,133.08,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:10+00:00,2026-07-29T12:41:15+00:00,143.24,143.576,146.61,1615.2,146.6,136.39,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:15+00:00,2026-07-29T12:41:21+00:00,144.07,149.569,150.73,2131.2,143.58,82.47,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:21+00:00,2026-07-29T12:41:26+00:00,143.39,149.246,130.57,2836.8,149.57,108.82,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:26+00:00,2026-07-29T12:41:30+00:00,145.03,145.688,126.4,2714.4,149.25,144.85,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:30+00:00,2026-07-29T12:41:36+00:00,145.19,148.499,133.15,3386.4,145.69,138.6,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:36+00:00,2026-07-29T12:41:41+00:00,144.41,139.028,127.75,2594.4,148.5,172.92,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:41+00:00,2026-07-29T12:41:46+00:00,144.01,151.308,130.88,3314.4,139.03,132.48,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:46+00:00,2026-07-29T12:41:51+00:00,142.69,139.942,144.79,2388.0,151.31,169.24,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:51+00:00,2026-07-29T12:41:56+00:00,144.02,139.092,132.09,3465.6,139.94,121.94,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:41:56+00:00,2026-07-29T12:42:01+00:00,140.0,138.458,151.37,2143.2,139.09,176.96,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:42:01+00:00,2026-07-29T12:42:06+00:00,144.92,149.76,132.95,1768.8,138.46,109.43,68.3,64.5,68.3,100.0,,Clouds
home_001,,2026-07-29T12:42:06+00:00,2026-07-29T12:42:11+00:00,142.51,144.99,140.13,3614.4,149.76,90.32,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:42:11+00:00,2026-07-29T12:42:16+00:00,146.6,142.125,153.29,1766.4,144.99,184.56,68.3,64.6,68.3,100.0,,Clouds
home_001,,2026-07-29T12:42:16+00:00,2026-07-29T12:42:21+00:00,143.67,136.789,147.35,2167.2,142.12,90.2,68.3,64.6,68.3,100.0,,Clouds
